Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [215] _GLOBAL__sub_I_cnt    [104] void std::_Destroy_aux<true>::__destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [226] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
 [216] __static_initialization_and_destruction_0(int, int) [160] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_allocate(unsigned long) [210] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*)
   [3] solve()               [120] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::_Vector_impl() [211] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator()
   [4] makeBRed(std::shared_ptr<Node>) [121] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::~_Vector_impl() [212] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_left(std::_Rb_tree_node_base*)
   [1] makeSubst(std::shared_ptr<Node>, std::string, std::shared_ptr<Node>, int&, FreeVarGenerator&) [105] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_deallocate(std::pair<unsigned long long, int>*, unsigned long) [227] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_begin()
  [33] __gthread_active_p()   [95] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_get_Tp_allocator() [228] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_erase(std::_Rb_tree_node<int>*)
   [7] Node::getLen()        [122] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_base() [213] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_right(std::_Rb_tree_node_base*)
 [168] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::deallocate(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*, unsigned long) [123] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~_Vector_base() [229] std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree()
 [169] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::destroy<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*) [51] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&) [190] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_node()
 [170] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::allocate(unsigned long, void const*) [59] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2> const&) [167] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_leftmost()
 [171] _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyS2_ISt10shared_ptrI4NodeEiEEEE9constructIS9_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESF_IIEEEEEvPT_DpOT0_ [178] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [191] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
 [217] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::new_allocator() [46] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&&) [12] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::lower_bound(unsigned long long const&)
 [218] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::~new_allocator() [71] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Node>(Node*) [206] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_rightmost()
 [207] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [31] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [230] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_M_initialize()
 [208] void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<std::_Rb_tree_node<int> >(std::_Rb_tree_node<int>*) [52] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>&&) [231] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl()
 [219] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [149] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2> const&) [232] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_Rb_tree_impl<std::less<unsigned long long>, true>::~_Rb_tree_impl()
 [157] __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::deallocate(std::pair<unsigned long long, int>*, unsigned long) [179] std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_node<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&) [192] std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&)
 [158] __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::allocate(unsigned long, void const*) [180] std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::~_Rb_tree_node() [20] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
 [145] _ZN9__gnu_cxx13new_allocatorISt4pairIyiEE9constructIS2_IS2_EEEvPT_DpOT0_ [130] std::move_iterator<std::pair<unsigned long long, int>*>::move_iterator(std::pair<unsigned long long, int>*) [13] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*, unsigned long long const&)
 [115] __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::new_allocator() [203] std::move_iterator<std::pair<unsigned long long, int>*>::operator++() [193] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
 [116] __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::~new_allocator() [43] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [137] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_Node_allocator()
  [94] __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::__normal_iterator(std::pair<unsigned long long, int>* const&) [60] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [17] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&)
 [146] __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::operator++() [72] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Node*>(Node*) [21] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_insert_unique_pos(unsigned long long const&)
  [55] __gnu_cxx::__atomic_add_single(int*, int) [45] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [18] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, unsigned long long const&)
  [56] __gnu_cxx::__atomic_add_dispatch(int*, int) [32] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [9] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::end()
  [35] __gnu_cxx::__exchange_and_add_single(int*, int) [150] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&) [15] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::begin()
  [36] __gnu_cxx::__exchange_and_add_dispatch(int*, int) [61] std::_Sp_counted_ptr<Node*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [80] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_end()
  [98] bool __gnu_cxx::operator!=<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > > const&) [62] std::_Sp_counted_ptr<Node*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [40] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*)
 [172] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::max_size() const [73] std::_Sp_counted_ptr<Node*, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr(Node*) [85] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_key(std::_Rb_tree_node_base const*)
 [108] __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::max_size() const [63] std::_Sp_counted_ptr<Node*, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr() [67] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_left(std::_Rb_tree_node_base const*)
  [78] __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::base() const [64] std::_Sp_counted_ptr<Node*, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr() [48] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_left(std::_Rb_tree_node_base*)
 [147] __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::operator*() const [37] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [90] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_begin()
  [39] std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator()(std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > const&) const [57] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [233] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*)
 [128] std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_get_Tp_allocator() const [74] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [68] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_right(std::_Rb_tree_node_base const*)
   [5] std::__shared_ptr<Node, (__gnu_cxx::_Lock_policy)2>::operator->() const [65] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base() [49] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_right(std::_Rb_tree_node_base*)
 [109] std::move_iterator<std::pair<unsigned long long, int>*>::base() const [181] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyS1_ISt10shared_ptrI4NodeEiEEEEE12_S_constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEENSt9enable_ifIXsrNSA_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS9_PSL_DpOSM_ [41] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*)
 [202] std::move_iterator<std::pair<unsigned long long, int>*>::operator*() const [182] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyS1_ISt10shared_ptrI4NodeEiEEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS2_EESF_IIEEEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS9_PT_DpOSJ_ [86] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_value(std::_Rb_tree_node_base const*)
  [28] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator*() const [131] std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__maxsize_helper<std::allocator<std::pair<unsigned long long, int> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_max_size<std::allocator<std::pair<unsigned long long, int> > const>(std::allocator<std::pair<unsigned long long, int> > const&) [234] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_Rb_tree()
  [91] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator==(std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&) const [151] std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__construct_helper<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >::value, void>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::allocator<std::pair<unsigned long long, int> >&, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&) [235] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::~_Rb_tree()
  [29] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator!=(std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&) const [132] std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::max_size(std::allocator<std::pair<unsigned long long, int> > const&) [204] void std::_Construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&)
  [19] std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_M_const_cast() const [152] decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<unsigned long long, int> >)({parm#3}))) std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::allocator<std::pair<unsigned long long, int> >&, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&) [205] std::pair<unsigned long long, int>* std::__addressof<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&)
  [79] std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator==(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&) const [6] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*) [194] std::__add_ref<unsigned long long const&>::type std::__get_helper<0ul, unsigned long long const&>(std::_Tuple_impl<0ul, unsigned long long const&>&)
 [117] std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [197] std::_Rb_tree_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator--() [163] std::pair<unsigned long long, int>* std::uninitialized_copy<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*)
